id,start_date,end_date,associate_id,entity,department,division,sub_division,position,job,work_location,cost_center,region,level,is_active,updated_on,external_ref_id,org_code,is_org_head,grade,country,base_work_location,work_permit_status,is_mezzanine_member,is_mtm_member
"13309","2015-03-23 00:00:00","2023-01-26 00:00:00","962","1","1665","2","15","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21655","0",\N,"4",\N,\N,"0","0"
"13310","2015-05-11 00:00:00","2023-06-11 00:00:00","1025","1","1210","2","14","125","14","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21209","0",\N,"4",\N,\N,"0","0"
"13311","2015-06-15 00:00:00","2023-03-19 00:00:00","1047","1","14","2","20","232","7","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21218","1",\N,"4",\N,\N,"0","0"
"13312","2015-09-14 00:00:00","2024-07-28 00:00:00","1127","1","1049","2","14","125","14","1","CKTMSAPL1","32","7","1","2024-07-29 07:52:51",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13313","2015-10-07 00:00:00","2024-09-19 00:00:00","1154","1","1694","2","40","125","14","1","CKTXXXDVO","1","7","1","2024-09-20 06:04:11",\N,"21681","0",\N,"4",\N,\N,"0","0"
"13314","2015-10-12 00:00:00","2023-11-05 00:00:00","1157","1","1688","2","36","31","16","7","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13315","2015-11-02 00:00:00","2023-03-13 00:00:00","1178","1","1954","2","36","31","16","16","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21938","0",\N,"4",\N,\N,"0","0"
"13316","2015-11-02 00:00:00","2023-11-06 00:00:00","1181","1","1049","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13317","2015-11-04 00:00:00","2023-09-02 00:00:00","1183","1","1654","2","20","105","12","23","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13318","2015-11-18 00:00:00","2024-09-19 00:00:00","1195","1","1057","2","36","31","16","1","CKTKMNSBU","2","7","1","2024-09-20 06:17:52",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13319","2015-11-25 00:00:00","2024-07-17 00:00:00","1201","1","359","2","17","125","14","23","CKTMSAPL2","32","7","1","2024-07-18 10:06:27",\N,"20359","0",\N,"4",\N,\N,"0","0"
"13320","2016-06-01 00:00:00","2024-06-09 00:00:00","1270","1","1688","2","36","31","16","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13321","2016-06-01 00:00:00","2024-06-06 00:00:00","1271","1","1057","2","36","31","16","8","CKTKMNSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13322","2016-06-01 00:00:00","2023-02-18 00:00:00","1284","1","1049","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13323","2016-06-01 00:00:00","2023-06-24 00:00:00","1291","1","20","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20020","0",\N,"4",\N,\N,"0","0"
"13324","2016-06-01 00:00:00","2023-01-21 00:00:00","1296","1","1049","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21916","1",\N,"4",\N,\N,"0","0"
"13325","2016-06-01 00:00:00","2024-09-19 00:00:00","1297","1","1057","2","36","31","16","1","CKTKMNSBU","2","7","1","2024-09-20 06:50:20",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13326","2016-08-17 00:00:00","2023-05-09 00:00:00","1315","1","982","2","14","135","15","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20982","0",\N,"4",\N,\N,"0","0"
"13327","2016-09-01 00:00:00","2023-10-08 00:00:00","1326","1","366","2","36","31","16","0","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13328","2016-09-01 00:00:00","2023-01-09 00:00:00","1327","1","1812","2","15","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21798","0",\N,"4",\N,\N,"0","0"
"13329","2016-09-07 00:00:00","2022-09-28 00:00:00","1333","1","366","2","15","31","16","0","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13330","2016-09-07 00:00:00","2023-06-20 00:00:00","1334","1","1197","2","15","31","16","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13331","2016-09-19 00:00:00","2023-05-10 00:00:00","1341","1","1696","2","21","125","14","16","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13332","2016-09-28 00:00:00","2024-09-19 00:00:00","1351","1","1658","2","15","105","12","10","CKTMSAPL1","32","7","1","2024-09-20 07:06:23",\N,"21648","0",\N,"4",\N,\N,"0","0"
"13333","2013-11-25 00:00:00","2024-09-19 00:00:00","1355","1","1657","2","15","125","14","23","CKTKMSPHO","32","7","1","2024-09-20 07:08:19",\N,"21647","0",\N,"4",\N,\N,"0","0"
"13334","2016-10-19 00:00:00","2023-06-11 00:00:00","1369","1","1918","2","17","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21902","0",\N,"4",\N,\N,"0","0"
"13335","2016-11-21 00:00:00","2024-09-19 00:00:00","1381","1","1812","2","18","31","16","1","CKTKMNSBU","2","7","1","2024-09-20 07:13:49",\N,"21798","0",\N,"4",\N,\N,"0","0"
"13336","2016-11-21 00:00:00","2023-05-09 00:00:00","1382","1","366","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13337","2016-11-28 00:00:00","2023-03-08 00:00:00","1391","1","1214","2","20","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21213","0",\N,"4",\N,\N,"0","0"
"13338","2016-12-05 00:00:00","2023-09-18 00:00:00","1396","1","1049","2","14","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13339","2016-12-05 00:00:00","2022-10-15 00:00:00","1398","1","358","2","17","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20358","0",\N,"4",\N,\N,"0","0"
"13340","2016-12-14 00:00:00","2024-07-22 00:00:00","1401","1","1686","2","17","125","14","8","CKTKMNSBU","2","7","1","2024-07-23 12:29:40",\N,"21674","0",\N,"4",\N,\N,"0","0"
"13341","2016-12-26 00:00:00","2023-11-05 00:00:00","1406","1","1662","2","18","125","14","10","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"4",\N,\N,"0","0"
"13342","2017-01-18 00:00:00","2024-06-03 00:00:00","1415","1","1688","2","36","125","14","18","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13343","2017-04-17 00:00:00","2023-06-21 00:00:00","1432","1","1057","2","36","31","16","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13344","2017-05-08 00:00:00","2023-06-21 00:00:00","1440","1","1057","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13345","2017-05-08 00:00:00","2022-09-24 00:00:00","1442","1","1664","2","18","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21654","0",\N,"4",\N,\N,"0","0"
"13346","2017-08-07 00:00:00","2022-12-28 00:00:00","1469","1","1686","2","17","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21674","0",\N,"4",\N,\N,"0","0"
"13347","2017-08-07 00:00:00","2023-05-16 00:00:00","1470","1","365","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20365","0",\N,"4",\N,\N,"0","0"
"13348","2017-08-07 00:00:00","2023-04-30 00:00:00","1483","1","1057","2","17","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13349","2017-08-07 00:00:00","2022-11-14 00:00:00","1489","1","1178","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21176","0",\N,"4",\N,\N,"0","0"
"13350","2017-08-07 00:00:00","2023-04-30 00:00:00","1490","1","1057","2","17","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13351","2017-08-07 00:00:00","2023-04-25 00:00:00","1492","1","1057","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13352","2017-10-11 00:00:00","2023-05-30 00:00:00","1517","1","1662","2","18","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"4",\N,\N,"0","0"
"13353","2017-11-01 00:00:00","2023-07-23 00:00:00","1527","1","352","2","40","31","16","18","CKTKNASBU","71","7","1","2024-11-07 16:41:25",\N,"20352","0",\N,"4",\N,\N,"0","0"
"13354","2017-11-13 00:00:00","2023-04-10 00:00:00","1530","1","336","2","20","31","16","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20336","1",\N,"4",\N,\N,"0","0"
"13355","2017-11-27 00:00:00","2024-08-08 00:00:00","1537","1","1057","2","36","31","16","1","CKTKMNSBU","2","7","1","2024-08-09 15:11:28",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13356","2017-11-27 00:00:00","2024-08-08 00:00:00","1541","1","1812","2","40","31","16","8","CKTKMNSBU","2","7","1","2024-08-09 10:47:47",\N,"21798","0",\N,"4",\N,\N,"0","0"
"13357","2017-11-27 00:00:00","2023-02-08 00:00:00","1543","1","367","2","16","31","16","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20367","0",\N,"4",\N,\N,"0","0"
"13358","2017-11-27 00:00:00","2023-06-13 00:00:00","1544","1","1057","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13359","2017-11-27 00:00:00","2023-03-16 00:00:00","1548","1","1688","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13360","2017-11-27 00:00:00","2023-05-16 00:00:00","1549","1","1815","2","36","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21800","0",\N,"4",\N,\N,"0","0"
"13361","2017-11-27 00:00:00","9999-12-31 00:00:00","1551","1","346","2","15","31","16","1","CKTKMNSBU","2","7","1","2024-07-10 05:26:27",\N,"20346","0",\N,"4",\N,\N,"0","0"
"13362","2017-11-27 00:00:00","2023-06-11 00:00:00","1554","1","1940","2","21","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21924","0",\N,"4",\N,\N,"0","0"
"13363","2017-11-27 00:00:00","2023-06-20 00:00:00","1561","1","1656","2","15","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21646","0",\N,"4",\N,\N,"0","0"
"13364","2017-11-27 00:00:00","2024-06-03 00:00:00","1562","1","352","2","40","31","16","18","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20352","0",\N,"4",\N,\N,"0","0"
"13365","2017-11-28 00:00:00","2023-08-15 00:00:00","1563","1","351","2","40","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20351","0",\N,"4",\N,\N,"0","0"
"13366","2017-11-28 00:00:00","2023-04-02 00:00:00","1564","1","351","2","40","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20351","0",\N,"4",\N,\N,"0","0"
"13367","2017-11-27 00:00:00","2023-04-20 00:00:00","1566","1","1049","2","14","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13368","2017-12-27 00:00:00","2023-05-10 00:00:00","1577","1","1696","2","21","105","12","16","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13369","2018-01-29 00:00:00","2024-09-19 00:00:00","1607","1","1654","2","20","125","14","10","CKTMSAPL2","32","7","1","2024-09-20 07:55:00",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13370","2018-02-19 00:00:00","2023-07-07 00:00:00","1620","1","1070","2","20","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21070","0",\N,"4",\N,\N,"0","0"
"13371","2018-03-05 00:00:00","2023-02-08 00:00:00","1625","1","1653","2","14","31","16","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21643","0",\N,"4",\N,\N,"0","0"
"13372","2018-03-12 00:00:00","2023-02-08 00:00:00","1630","1","367","2","14","6","18","5","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20367","0",\N,"4",\N,\N,"0","0"
"13373","2018-03-14 00:00:00","2023-05-16 00:00:00","1631","1","1657","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21647","0",\N,"4",\N,\N,"0","0"
"13374","2018-04-02 00:00:00","2022-09-19 00:00:00","1635","1","1695","2","15","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21682","0",\N,"4",\N,\N,"0","0"
"13375","2018-04-04 00:00:00","2023-09-18 00:00:00","1638","1","1188","2","36","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13376","2009-09-01 00:00:00","2024-09-19 00:00:00","1645","1","336","2","20","6","78","8","CKTKMNSBU","2","7","1","2024-09-20 08:11:52",\N,"20336","0",\N,"4",\N,\N,"0","0"
"13377","2018-05-16 00:00:00","2023-07-07 00:00:00","1650","1","1070","2","20","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21070","0",\N,"4",\N,\N,"0","0"
"13378","2018-05-16 00:00:00","2024-09-19 00:00:00","1652","1","1654","2","20","6","18","1","CKTMSAPL2","32","7","1","2024-09-20 09:22:50",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13379","2018-06-05 00:00:00","2023-12-30 00:00:00","1654","1","1696","2","21","105","12","10","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13380","2018-06-18 00:00:00","2023-08-15 00:00:00","1659","1","1233","2","21","6","18","3","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21232","0",\N,"4",\N,\N,"0","0"
"13381","2018-06-18 00:00:00","2023-04-12 00:00:00","1660","1","1661","2","36","6","18","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21651","0",\N,"4",\N,\N,"0","0"
"13382","2018-06-18 00:00:00","2024-07-10 00:00:00","1663","1","1057","2","36","6","18","1","CKTKMNSBU","2","7","1","2024-07-11 05:09:29",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13383","2018-06-18 00:00:00","2023-05-29 00:00:00","1664","1","1233","2","21","6","18","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21232","0",\N,"4",\N,\N,"0","0"
"13384","2018-06-18 00:00:00","2023-08-30 00:00:00","1666","1","1665","2","15","6","18","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21655","0",\N,"4",\N,\N,"0","0"
"13385","2018-06-18 00:00:00","2023-03-23 00:00:00","1668","1","1755","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21741","0",\N,"4",\N,\N,"0","0"
"13386","2018-06-18 00:00:00","2023-02-08 00:00:00","1676","1","1783","2","16","6","18","7","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21769","0",\N,"4",\N,\N,"0","0"
"13387","2018-06-18 00:00:00","2023-06-12 00:00:00","1677","1","347","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20347","0",\N,"4",\N,\N,"0","0"
"13388","2018-06-18 00:00:00","2022-07-21 00:00:00","1678","1","346","2","15","6","18","0","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20346","0",\N,"4",\N,\N,"0","0"
"13389","2018-06-18 00:00:00","2023-02-08 00:00:00","1680","1","367","2","14","6","18","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20367","1",\N,"4",\N,\N,"0","0"
"13390","2018-06-18 00:00:00","2023-02-08 00:00:00","1681","1","1783","2","16","6","18","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21769","0",\N,"4",\N,\N,"0","0"
"13391","2018-06-18 00:00:00","2023-11-19 00:00:00","1683","1","1233","2","21","6","18","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21232","0",\N,"4",\N,\N,"0","0"
"13392","2018-06-18 00:00:00","2023-06-13 00:00:00","1684","1","1234","2","21","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21233","0",\N,"4",\N,\N,"0","0"
"13393","2018-06-18 00:00:00","2023-12-12 00:00:00","1686","1","1953","2","18","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21937","0",\N,"4",\N,\N,"0","0"
"13394","2018-06-18 00:00:00","2023-02-08 00:00:00","1687","1","1783","2","16","6","18","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21769","0",\N,"4",\N,\N,"0","0"
"13395","2018-06-18 00:00:00","2024-09-03 00:00:00","1689","1","1696","2","21","6","18","1","CKTMSAPL1","32","7","1","2024-09-06 12:39:16",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13396","2018-09-10 00:00:00","2023-03-08 00:00:00","1704","1","1197","2","15","6","18","7","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13397","2018-09-10 00:00:00","2023-04-02 00:00:00","1707","1","1686","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21674","0",\N,"4",\N,\N,"0","0"
"13398","2018-09-10 00:00:00","2023-06-12 00:00:00","1710","1","347","2","15","6","18","17","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20347","0",\N,"4",\N,\N,"0","0"
"13399","2018-09-10 00:00:00","2024-09-22 00:00:00","1711","1","1954","2","36","6","18","1","CKTMSAPL2","32","7","1","2024-09-23 07:12:02",\N,"21938","0",\N,"4",\N,\N,"0","0"
"13400","2018-09-10 00:00:00","2023-11-01 00:00:00","1712","1","1657","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21647","0",\N,"4",\N,\N,"0","0"
"13401","2018-09-10 00:00:00","2023-03-13 00:00:00","1716","1","352","2","40","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20352","0",\N,"4",\N,\N,"0","0"
"13402","2018-09-10 00:00:00","2023-03-20 00:00:00","1717","1","1233","2","21","6","18","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21232","0",\N,"4",\N,\N,"0","0"
"13403","2018-09-10 00:00:00","2023-08-16 00:00:00","1719","1","1197","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13404","2018-09-10 00:00:00","2023-03-05 00:00:00","1723","1","359","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20359","0",\N,"4",\N,\N,"0","0"
"13405","2018-09-10 00:00:00","2023-06-14 00:00:00","1726","1","1188","2","36","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13406","2018-09-10 00:00:00","2023-06-11 00:00:00","1727","1","1694","2","40","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21681","0",\N,"4",\N,\N,"0","0"
"13407","2018-09-10 00:00:00","2023-10-25 00:00:00","1728","1","1657","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21647","0",\N,"4",\N,\N,"0","0"
"13408","2018-09-10 00:00:00","2023-02-08 00:00:00","1731","1","1933","2","16","6","18","5","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21917","0",\N,"4",\N,\N,"0","0"
"13409","2018-09-10 00:00:00","2023-05-10 00:00:00","1732","1","1696","2","21","6","18","16","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13410","2018-09-10 00:00:00","2023-05-31 00:00:00","1733","1","347","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20347","0",\N,"4",\N,\N,"0","0"
"13411","2018-09-10 00:00:00","2023-05-30 00:00:00","1734","1","1663","2","18","6","18","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21653","0",\N,"4",\N,\N,"0","0"
"13412","2018-09-10 00:00:00","2023-04-25 00:00:00","1735","1","1696","2","21","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13413","2018-09-10 00:00:00","2023-06-01 00:00:00","1737","1","1197","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13414","2018-11-07 00:00:00","2023-11-13 00:00:00","1749","1","359","2","17","31","16","10","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20359","0",\N,"4",\N,\N,"0","0"
"13415","2019-01-07 00:00:00","2024-04-29 00:00:00","1758","1","62","2","14","15","78","2","CKTXXXSYS",\N,"7","1","2024-08-30 16:24:35","1758","20062","0","0","4",\N,\N,"0","0"
"13416","2019-01-28 00:00:00","2023-02-06 00:00:00","1760","1","366","2","36","31","16","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13417","2019-04-01 00:00:00","2023-02-21 00:00:00","1768","1","1918","2","17","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21902","0",\N,"4",\N,\N,"0","0"
"13418","2019-04-08 00:00:00","2023-03-23 00:00:00","1769","1","1492","2","20","125","14","20","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21489","0",\N,"4",\N,\N,"0","0"
"13419","2019-05-02 00:00:00","2023-06-27 00:00:00","1775","1","358","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20358","0",\N,"4",\N,\N,"0","0"
"13420","2019-05-13 00:00:00","2023-06-12 00:00:00","1780","1","1654","2","20","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13421","2019-06-03 00:00:00","2023-02-08 00:00:00","1787","1","1783","2","16","6","18","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21769","0",\N,"4",\N,\N,"0","0"
"13422","2019-06-03 00:00:00","2023-05-30 00:00:00","1790","1","1662","2","18","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"4",\N,\N,"0","0"
"13423","2019-07-01 00:00:00","2023-06-27 00:00:00","1798","1","1686","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21674","0",\N,"4",\N,\N,"0","0"
"13424","2019-07-01 00:00:00","2023-05-03 00:00:00","1799","1","1918","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21902","0",\N,"4",\N,\N,"0","0"
"13425","2019-07-10 00:00:00","2023-05-09 00:00:00","1802","1","1221","2","17","6","18","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21220","0",\N,"4",\N,\N,"0","0"
"13426","2019-07-10 00:00:00","2024-07-22 00:00:00","1803","1","1178","2","14","6","18","8","CKTKMNSBU","2","7","1","2024-07-23 12:19:12",\N,"21176","0",\N,"4",\N,\N,"0","0"
"13427","2019-07-10 00:00:00","2023-05-17 00:00:00","1804","1","1662","2","18","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"4",\N,\N,"0","0"
"13428","2019-07-10 00:00:00","2024-06-11 00:00:00","1805","1","1687","2","17","6","18","1","CKTKMNSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21675","0",\N,"4",\N,\N,"0","0"
"13429","2019-07-10 00:00:00","2023-03-05 00:00:00","1807","1","1234","2","21","6","18","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21233","0",\N,"4",\N,\N,"0","0"
"13430","2019-07-10 00:00:00","2024-08-08 00:00:00","1808","1","1178","2","14","6","18","1","CKTKMNSBU","2","7","1","2024-08-09 10:11:17",\N,"21176","0",\N,"4",\N,\N,"0","0"
"13431","2019-07-10 00:00:00","2023-03-05 00:00:00","1809","1","1812","2","18","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21798","0",\N,"4",\N,\N,"0","0"
"13432","2019-07-10 00:00:00","2023-10-29 00:00:00","1810","1","1657","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21647","0",\N,"4",\N,\N,"0","0"
"13433","2019-07-10 00:00:00","2023-05-16 00:00:00","1812","1","360","2","17","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20360","0",\N,"4",\N,\N,"0","0"
"13434","2019-07-10 00:00:00","2023-04-30 00:00:00","1815","1","1658","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21648","0",\N,"4",\N,\N,"0","0"
"13435","2019-07-10 00:00:00","2023-03-18 00:00:00","1818","1","1197","2","15","6","18","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13436","2019-07-10 00:00:00","2023-05-09 00:00:00","1819","1","1197","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13437","2019-07-10 00:00:00","2023-05-09 00:00:00","1820","1","1197","2","15","6","18","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21196","0",\N,"4",\N,\N,"0","0"
"13438","2019-07-10 00:00:00","2023-03-05 00:00:00","1824","1","1552","2","16","226","17","3","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21546","0",\N,"4",\N,\N,"0","0"
"13439","2019-07-22 00:00:00","2023-02-08 00:00:00","1830","1","367","2","14","6","18","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20367","0",\N,"4",\N,\N,"0","0"
